fecha,regular - gtq/galon,superior - gtq/galon,diesel - gtq/galon,glp cilindro 25lbs. - gtq/lb
2024-10-13 00:00:00,27.66,29.16,25.43,4.4
2024-10-14 00:00:00,29.01,30.48,26.77,4.4
2024-10-15 00:00:00,29.01,30.48,26.77,4.4
2024-10-16 00:00:00,29.01,30.48,26.77,4.4
2024-10-17 00:00:00,29.01,30.48,26.77,4.4
2024-10-18 00:00:00,29.01,30.48,26.77,4.4
2024-10-19 00:00:00,29.01,30.48,26.77,4.4
2024-10-20 00:00:00,29.01,30.48,26.77,4.4
2024-10-21 00:00:00,29.01,30.48,26.77,4.4
2024-10-22 00:00:00,28.62,30.11,26.39,4.4
2024-10-23 00:00:00,28.62,30.11,26.39,4.4
2024-10-24 00:00:00,28.62,30.11,26.39,4.4
2024-10-25 00:00:00,28.62,30.11,26.39,4.4
2024-10-26 00:00:00,28.62,30.11,26.39,4.4
2024-10-27 00:00:00,28.62,30.11,26.39,4.4
2024-10-28 00:00:00,28.48,29.98,26.28,4.4
2024-10-29 00:00:00,28.48,29.98,26.28,4.4
2024-10-30 00:00:00,28.48,29.98,26.28,4.4
2024-10-31 00:00:00,28.48,29.98,26.28,4.4
2024-11-01 00:00:00,28.48,29.98,26.28,4.4
2024-11-02 00:00:00,28.48,29.98,26.28,4.4
2024-11-03 00:00:00,28.48,29.98,26.28,4.4
2024-11-04 00:00:00,27.49,29.0,25.65,4.4
2024-11-05 00:00:00,27.49,29.0,25.65,4.4
2024-11-06 00:00:00,27.49,29.0,25.65,4.4
2024-11-07 00:00:00,27.49,29.0,25.65,4.4
2024-11-08 00:00:00,27.49,29.0,25.65,4.4
2024-11-09 00:00:00,27.49,29.0,25.65,4.4
2024-11-10 00:00:00,27.49,29.0,25.65,4.4
2024-11-11 00:00:00,27.37,28.88,25.58,4.4
2024-11-12 00:00:00,27.37,28.88,25.58,4.4
2024-11-13 00:00:00,27.37,28.88,25.58,4.4
2024-11-14 00:00:00,27.37,28.88,25.58,4.4
2024-11-15 00:00:00,27.37,28.88,25.58,4.4
2024-11-16 00:00:00,27.37,28.88,25.58,4.4
2024-11-17 00:00:00,27.37,28.88,25.58,4.4
2024-11-18 00:00:00,27.37,28.88,25.6,4.4
2024-11-19 00:00:00,27.37,28.88,25.6,4.4
2024-11-20 00:00:00,27.37,28.88,25.6,4.4
2024-11-21 00:00:00,27.37,28.88,25.6,4.4
2024-11-22 00:00:00,27.37,28.88,25.6,4.4
2024-11-23 00:00:00,27.37,28.88,25.6,4.4
2024-11-24 00:00:00,27.37,28.88,25.6,4.4
2024-11-25 00:00:00,27.43,28.93,25.61,4.4
2024-11-26 00:00:00,27.43,28.93,25.61,4.4
2024-11-27 00:00:00,27.43,28.93,25.61,4.4
2024-11-28 00:00:00,27.43,28.93,25.61,4.4
2024-11-29 00:00:00,27.43,28.93,25.61,4.4
2024-11-30 00:00:00,27.43,28.93,25.61,4.4
2024-12-01 00:00:00,27.43,28.93,25.61,4.4
2024-12-02 00:00:00,27.38,28.88,25.58,4.4
2024-12-03 00:00:00,27.38,28.88,25.58,4.4
2024-12-04 00:00:00,27.38,28.88,25.58,4.4
2024-12-05 00:00:00,27.38,28.88,25.58,4.4
2024-12-06 00:00:00,27.38,28.88,25.58,4.4
2024-12-07 00:00:00,27.38,28.88,25.58,4.4
2024-12-08 00:00:00,27.38,28.88,25.58,4.4
2024-12-09 00:00:00,26.82,28.33,24.89,4.4
2024-12-10 00:00:00,26.82,28.33,24.89,4.4
2024-12-11 00:00:00,26.82,28.33,24.89,4.4
2024-12-12 00:00:00,26.82,28.33,24.89,4.4
2024-12-13 00:00:00,26.82,28.33,24.89,4.4
2024-12-14 00:00:00,26.82,28.33,24.89,4.4
2024-12-15 00:00:00,26.82,28.33,24.89,4.4
2024-12-16 00:00:00,26.91,28.41,24.99,4.4
2024-12-17 00:00:00,26.91,28.41,24.99,4.4
2024-12-18 00:00:00,26.91,28.41,24.99,4.4
2024-12-19 00:00:00,26.91,28.41,24.99,4.4
2024-12-20 00:00:00,26.91,28.41,24.99,4.4
2024-12-21 00:00:00,26.91,28.41,24.99,4.4
2024-12-22 00:00:00,26.91,28.41,24.99,4.4
2024-12-23 00:00:00,26.91,28.41,24.99,4.4
2024-12-24 00:00:00,26.91,28.41,24.99,4.4
2024-12-25 00:00:00,26.91,28.41,24.99,4.4
2024-12-26 00:00:00,27.49,28.99,25.51,4.4
2024-12-27 00:00:00,27.49,28.99,25.51,4.4
2024-12-28 00:00:00,27.49,28.99,25.51,4.4
2024-12-29 00:00:00,27.49,28.99,25.51,4.4
2024-12-30 00:00:00,27.45,28.95,25.47,4.4
2024-12-31 00:00:00,27.45,28.95,25.47,4.4
2023-01-01 00:00:00,30.99,32.55,33.75,4.88
2023-01-02 00:00:00,30.99,32.55,33.75,4.88
2023-01-03 00:00:00,31.42,32.56,35.31,4.88
2023-01-04 00:00:00,31.42,32.56,35.31,4.88
2023-01-05 00:00:00,31.42,32.56,35.31,4.88
2023-01-06 00:00:00,31.42,32.56,35.31,4.88
2023-01-07 00:00:00,31.42,32.56,35.31,4.88
2023-01-08 00:00:00,31.42,32.56,35.31,4.88
2023-01-09 00:00:00,31.6,33.0,35.98,4.88
2023-01-10 00:00:00,31.6,33.0,35.98,4.88
2023-01-11 00:00:00,31.6,33.0,35.98,4.88
2023-01-12 00:00:00,31.6,33.0,35.98,4.88
2023-01-13 00:00:00,31.6,33.0,35.98,4.88
2023-01-14 00:00:00,31.6,33.0,35.98,4.88
2023-01-15 00:00:00,31.6,33.0,35.98,4.88
2023-01-16 00:00:00,32.58,33.96,35.96,4.88
2023-01-17 00:00:00,32.58,33.96,35.96,4.88
2023-01-18 00:00:00,32.58,33.96,35.96,4.88
2023-01-19 00:00:00,32.58,33.96,35.96,4.88
2023-01-20 00:00:00,32.58,33.96,35.96,4.88
2023-01-21 00:00:00,32.58,33.96,35.96,4.88
2023-01-22 00:00:00,32.58,33.96,35.96,4.88
2023-01-23 00:00:00,33.63,35.02,35.54,4.88
2023-01-24 00:00:00,33.63,35.02,35.54,4.88
2023-01-25 00:00:00,33.63,35.02,35.54,4.88
2023-01-26 00:00:00,33.63,35.02,35.54,4.88
2023-01-27 00:00:00,33.63,35.02,35.54,4.88
2023-01-28 00:00:00,33.63,35.02,35.54,4.88
2023-01-29 00:00:00,33.63,35.02,35.54,4.88
2023-01-30 00:00:00,34.26,35.66,36.18,4.88
2023-01-31 00:00:00,34.26,35.66,36.18,4.88
2023-02-01 00:00:00,34.26,35.66,36.18,5.4
2023-02-02 00:00:00,34.26,35.66,36.18,5.4
2023-02-03 00:00:00,34.26,35.66,36.18,5.4
2023-02-04 00:00:00,34.26,35.66,36.18,5.4
2023-02-05 00:00:00,34.26,35.66,36.18,5.4
2023-02-06 00:00:00,33.49,34.94,35.29,5.4
2023-02-07 00:00:00,33.49,34.94,35.29,5.4
2023-02-08 00:00:00,33.49,34.94,35.29,5.4
2023-02-09 00:00:00,33.49,34.94,35.29,5.4
2023-02-10 00:00:00,33.49,34.94,35.29,5.4
2023-02-11 00:00:00,33.49,34.94,35.29,5.4
2023-02-12 00:00:00,33.49,34.94,35.29,5.4
2023-02-13 00:00:00,32.74,34.23,33.54,5.4
2023-02-14 00:00:00,32.74,34.23,33.54,5.4
2023-02-15 00:00:00,32.74,34.23,33.54,5.4
2023-02-16 00:00:00,32.74,34.23,33.54,5.4
2023-02-17 00:00:00,32.74,34.23,33.54,5.4
2023-02-18 00:00:00,32.74,34.23,33.54,5.4
2023-02-19 00:00:00,32.74,34.23,33.54,5.4
2023-02-20 00:00:00,32.24,33.74,32.14,5.4
2023-02-21 00:00:00,32.24,33.74,32.14,5.4
2023-02-22 00:00:00,32.24,33.74,32.14,5.4
2023-02-23 00:00:00,32.24,33.74,32.14,5.4
2023-02-24 00:00:00,32.24,33.74,32.14,5.4
2023-02-25 00:00:00,32.24,33.74,32.14,5.4
2023-02-26 00:00:00,32.24,33.74,32.14,5.4
2023-02-27 00:00:00,31.84,33.33,31.11,5.4
2023-02-28 00:00:00,31.84,33.33,31.11,5.4
2023-03-01 00:00:00,31.84,33.33,31.11,5.4
2023-03-02 00:00:00,31.84,33.33,31.11,5.4
2023-03-03 00:00:00,31.84,33.33,31.11,5.4
2023-03-04 00:00:00,31.84,33.33,31.11,5.4
2023-03-05 00:00:00,31.84,33.33,31.11,5.4
2023-03-06 00:00:00,31.8,33.3,31.0,5.4
2023-03-07 00:00:00,31.8,33.3,31.0,5.4
2023-03-08 00:00:00,31.8,33.3,31.0,5.4
2023-03-09 00:00:00,31.8,33.3,31.0,5.4
2023-03-10 00:00:00,31.8,33.3,31.0,5.4
2023-03-11 00:00:00,31.8,33.3,31.0,5.4
2023-03-12 00:00:00,31.8,33.3,31.0,5.4
2023-03-13 00:00:00,32.18,33.77,31.01,5.4
2023-03-14 00:00:00,32.18,33.77,31.01,5.4
2023-03-15 00:00:00,32.18,33.77,31.01,5.4
2023-03-16 00:00:00,32.18,33.77,31.01,4.6
2023-03-17 00:00:00,32.18,33.77,31.01,4.6
2023-03-18 00:00:00,32.18,33.77,31.01,4.6
2023-03-19 00:00:00,32.18,33.77,31.01,4.6
2023-03-20 00:00:00,31.45,33.04,30.63,4.6
2023-03-21 00:00:00,31.45,33.04,30.63,4.6
2023-03-22 00:00:00,31.45,33.04,30.63,4.6
2023-03-23 00:00:00,31.45,33.04,30.63,4.6
2023-03-24 00:00:00,31.45,33.04,30.63,4.6
2023-03-25 00:00:00,31.45,33.04,30.63,4.6
2023-03-26 00:00:00,31.45,33.04,30.63,4.6
2023-03-27 00:00:00,31.88,33.49,30.01,4.6
2023-03-28 00:00:00,31.88,33.49,30.01,4.6
2023-03-29 00:00:00,31.88,33.49,30.01,4.6
2023-03-30 00:00:00,31.88,33.49,30.01,4.6
2023-03-31 00:00:00,31.88,33.49,30.01,4.6
2023-04-01 00:00:00,31.88,33.49,30.01,4.6
2023-04-02 00:00:00,31.88,33.49,30.01,4.6
2023-04-03 00:00:00,32.86,34.46,30.02,4.6
2023-04-04 00:00:00,32.86,34.46,30.02,4.6
2023-04-05 00:00:00,32.86,34.46,30.02,4.6
2023-04-06 00:00:00,32.86,34.46,30.02,4.6
2023-04-07 00:00:00,32.86,34.46,30.02,4.6
2023-04-08 00:00:00,32.86,34.46,30.02,4.6
2023-04-09 00:00:00,32.86,34.46,30.02,4.6
2023-04-10 00:00:00,33.4,34.99,30.0,4.6
2023-04-11 00:00:00,33.4,34.99,30.0,4.6
2023-04-12 00:00:00,33.4,34.99,30.0,4.6
2023-04-13 00:00:00,33.4,34.99,30.0,4.6
2023-04-14 00:00:00,33.4,34.99,30.0,4.6
2023-04-15 00:00:00,33.4,34.99,30.0,4.6
2023-04-16 00:00:00,33.4,34.99,30.0,4.6
2023-04-17 00:00:00,34.36,35.98,29.78,4.6
2023-04-18 00:00:00,34.36,35.98,29.78,4.6
2023-04-19 00:00:00,34.36,35.98,29.78,4.6
2023-04-20 00:00:00,34.36,35.98,29.78,4.6
2023-04-21 00:00:00,34.36,35.98,29.78,4.6
2023-04-22 00:00:00,34.36,35.98,29.78,4.6
2023-04-23 00:00:00,34.36,35.98,29.78,4.6
2023-04-24 00:00:00,34.31,35.91,29.32,4.6
2023-04-25 00:00:00,34.31,35.91,29.32,4.6
2023-04-26 00:00:00,34.31,35.91,29.32,4.6
2023-04-27 00:00:00,34.31,35.91,29.32,4.6
2023-04-28 00:00:00,34.31,35.91,29.32,4.6
2023-04-29 00:00:00,34.31,35.91,29.32,4.6
2023-04-30 00:00:00,34.31,35.91,29.32,4.6
2023-05-01 00:00:00,34.31,35.91,29.32,4.6
2023-05-02 00:00:00,33.46,35.08,28.43,4.6
2023-05-03 00:00:00,33.46,35.08,28.43,4.6
2023-05-04 00:00:00,33.46,35.08,28.43,4.6
2023-05-05 00:00:00,33.46,35.08,28.43,4.6
2023-05-06 00:00:00,33.46,35.08,28.43,4.6
2023-05-07 00:00:00,33.46,35.08,28.43,4.6
2023-05-08 00:00:00,32.8,34.31,27.68,4.6
2023-05-09 00:00:00,32.8,34.31,27.68,4.6
2023-05-10 00:00:00,32.8,34.31,27.68,4.6
2023-05-11 00:00:00,32.8,34.31,27.68,4.6
2023-05-12 00:00:00,32.8,34.31,27.68,4.6
2023-05-13 00:00:00,32.8,34.31,27.68,4.6
2023-05-14 00:00:00,32.8,34.31,27.68,4.6
2023-05-15 00:00:00,31.98,33.49,27.02,4.6
2023-05-16 00:00:00,31.98,33.49,27.02,4.6
2023-05-17 00:00:00,31.98,33.49,27.02,4.6
2023-05-18 00:00:00,31.98,33.49,27.02,4.6
2023-05-19 00:00:00,31.98,33.49,27.02,4.6
2023-05-20 00:00:00,31.98,33.49,27.02,4.6
2023-05-21 00:00:00,31.98,33.49,27.02,4.6
2023-05-22 00:00:00,31.97,33.35,27.01,4.6
2023-05-23 00:00:00,31.97,33.35,27.01,4.6
2023-05-24 00:00:00,31.97,33.35,27.01,4.6
2023-05-25 00:00:00,31.97,33.35,27.01,4.6
2023-05-26 00:00:00,31.97,33.35,27.01,4.6
2023-05-27 00:00:00,31.97,33.35,27.01,4.6
2023-05-28 00:00:00,31.97,33.35,27.01,4.6
2023-05-29 00:00:00,31.99,33.3,27.0,4.6
2023-05-30 00:00:00,31.99,33.3,27.0,4.6
2023-05-31 00:00:00,31.99,33.3,27.0,4.6
2023-06-01 00:00:00,31.99,33.3,27.0,4.6
2023-06-02 00:00:00,31.99,33.3,27.0,4.6
2023-06-03 00:00:00,31.99,33.3,27.0,4.6
2023-06-04 00:00:00,31.99,33.3,27.0,4.6
2023-06-05 00:00:00,31.97,33.3,26.56,4.6
2023-06-06 00:00:00,31.97,33.3,26.56,4.6
2023-06-07 00:00:00,31.97,33.3,26.56,4.6
2023-06-08 00:00:00,31.97,33.3,26.56,4.6
2023-06-09 00:00:00,31.97,33.3,26.56,4.6
2023-06-10 00:00:00,31.97,33.3,26.56,4.6
2023-06-11 00:00:00,31.97,33.3,26.56,4.6
2023-06-12 00:00:00,31.78,33.1,26.3,4.6
2023-06-13 00:00:00,31.78,33.1,26.3,4.6
2023-06-14 00:00:00,31.78,33.1,26.3,4.6
2023-06-15 00:00:00,31.78,33.1,26.3,4.6
2023-06-16 00:00:00,31.78,33.1,26.3,5.4
2023-06-17 00:00:00,31.78,33.1,26.3,5.4
2023-06-18 00:00:00,31.78,33.1,26.3,5.4
2023-06-19 00:00:00,31.79,33.08,26.25,5.4
2023-06-20 00:00:00,31.79,33.08,26.25,5.4
2023-06-21 00:00:00,31.79,33.08,26.25,5.4
2023-06-22 00:00:00,31.79,33.08,26.25,5.4
2023-06-23 00:00:00,31.79,33.08,26.25,5.4
2023-06-24 00:00:00,31.79,33.08,26.25,5.4
2023-06-25 00:00:00,31.79,33.08,26.25,5.4
2023-06-26 00:00:00,31.79,33.08,26.25,5.4
2023-06-27 00:00:00,32.66,34.16,27.0,5.4
2023-06-28 00:00:00,32.66,34.16,27.0,5.4
2023-06-29 00:00:00,32.66,34.16,27.0,5.4
2023-06-30 00:00:00,32.66,34.16,27.0,5.4
2023-07-01 00:00:00,32.66,34.16,27.0,5.4
2023-07-02 00:00:00,32.66,34.16,27.0,5.4
2023-07-03 00:00:00,32.66,34.16,27.0,5.4
2023-07-04 00:00:00,32.01,33.52,26.97,5.4
2023-07-05 00:00:00,32.01,33.52,26.97,5.4
2023-07-06 00:00:00,32.01,33.52,26.97,5.4
2023-07-07 00:00:00,32.01,33.52,26.97,5.4
2023-07-08 00:00:00,32.01,33.52,26.97,5.4
2023-07-09 00:00:00,32.01,33.52,26.97,5.4
2023-07-10 00:00:00,32.01,33.51,26.96,5.4
2023-07-11 00:00:00,32.01,33.51,26.96,5.4
2023-07-12 00:00:00,32.01,33.51,26.96,5.4
2023-07-13 00:00:00,32.01,33.51,26.96,5.4
2023-07-14 00:00:00,32.01,33.51,26.96,5.4
2023-07-15 00:00:00,32.01,33.51,26.96,5.4
2023-07-16 00:00:00,32.01,33.51,26.96,5.4
2023-07-17 00:00:00,32.28,33.78,27.47,5.4
2023-07-18 00:00:00,32.28,33.78,27.47,5.4
2023-07-19 00:00:00,32.28,33.78,27.47,5.4
2023-07-20 00:00:00,32.28,33.78,27.47,5.4
2023-07-21 00:00:00,32.28,33.78,27.47,5.4
2023-07-22 00:00:00,32.28,33.78,27.47,5.4
2023-07-23 00:00:00,32.28,33.78,27.47,5.4
2023-07-24 00:00:00,33.28,34.78,28.47,5.4
2023-07-25 00:00:00,33.28,34.78,28.47,5.4
2023-07-26 00:00:00,33.28,34.78,28.47,5.4
2023-07-27 00:00:00,33.28,34.78,28.47,5.4
2023-07-28 00:00:00,33.28,34.78,28.47,5.4
2023-07-29 00:00:00,33.28,34.78,28.47,5.4
2023-07-30 00:00:00,33.28,34.78,28.47,5.4
2023-07-31 00:00:00,34.77,36.28,29.68,5.4
2023-08-01 00:00:00,34.77,36.28,29.68,5.4
2023-08-02 00:00:00,34.77,36.28,29.68,5.4
2023-08-03 00:00:00,34.77,36.28,29.68,5.4
2023-08-04 00:00:00,34.77,36.28,29.68,5.4
2023-08-05 00:00:00,34.77,36.28,29.68,5.4
2023-08-06 00:00:00,34.77,36.28,29.68,5.4
2023-08-07 00:00:00,35.97,37.47,30.97,5.4
2023-08-08 00:00:00,35.97,37.47,30.97,5.4
2023-08-09 00:00:00,35.97,37.47,30.97,5.4
2023-08-10 00:00:00,35.97,37.47,30.97,5.4
2023-08-11 00:00:00,35.97,37.47,30.97,5.4
2023-08-12 00:00:00,35.97,37.47,30.97,5.4
2023-08-13 00:00:00,35.97,37.47,30.97,5.4
2023-08-14 00:00:00,35.97,37.47,31.89,5.4
2023-08-15 00:00:00,35.97,37.47,31.89,5.4
2023-08-16 00:00:00,35.97,37.47,31.89,5.4
2023-08-17 00:00:00,35.97,37.47,31.89,5.4
2023-08-18 00:00:00,35.97,37.47,31.89,5.4
2023-08-19 00:00:00,35.97,37.47,31.89,5.4
2023-08-20 00:00:00,35.97,37.47,31.89,5.4
2023-08-21 00:00:00,35.97,37.47,31.89,5.4
2023-08-22 00:00:00,35.66,37.16,31.65,5.4
2023-08-23 00:00:00,35.66,37.16,31.65,5.4
2023-08-24 00:00:00,35.66,37.16,31.65,5.4
2023-08-25 00:00:00,35.66,37.16,31.65,5.4
2023-08-26 00:00:00,35.66,37.16,31.65,5.4
2023-08-27 00:00:00,35.66,37.16,31.65,5.4
2023-08-28 00:00:00,35.76,37.26,32.9,5.4
2023-08-29 00:00:00,35.76,37.26,32.9,5.4
2023-08-30 00:00:00,35.76,37.26,32.9,5.4
2023-08-31 00:00:00,35.76,37.26,32.9,5.4
2023-09-01 00:00:00,35.76,37.26,32.9,5.4
2023-09-02 00:00:00,35.76,37.26,32.9,5.4
2023-09-03 00:00:00,35.76,37.26,32.9,5.4
2023-09-04 00:00:00,35.77,37.28,32.82,5.4
2023-09-05 00:00:00,35.77,37.28,32.82,5.4
2023-09-06 00:00:00,35.77,37.28,32.82,5.4
2023-09-07 00:00:00,35.77,37.28,32.82,5.4
2023-09-08 00:00:00,35.77,37.28,32.82,5.4
2023-09-09 00:00:00,35.77,37.28,32.82,5.4
2023-09-10 00:00:00,35.77,37.28,32.82,5.4
2023-09-11 00:00:00,35.42,36.91,32.52,5.4
2023-09-12 00:00:00,35.42,36.91,32.52,5.4
2023-09-13 00:00:00,35.42,36.91,32.52,5.4
2023-09-14 00:00:00,35.42,36.91,32.52,5.4
2023-09-15 00:00:00,35.42,36.91,32.52,5.4
2023-09-16 00:00:00,35.42,36.91,32.52,5.4
2023-09-17 00:00:00,35.42,36.91,32.52,5.4
2023-09-18 00:00:00,35.4,36.88,33.91,5.4
2023-09-19 00:00:00,35.4,36.88,33.91,5.4
2023-09-20 00:00:00,35.4,36.88,33.91,5.4
2023-09-21 00:00:00,35.4,36.88,33.91,5.4
2023-09-22 00:00:00,35.4,36.88,33.91,5.4
2023-09-23 00:00:00,35.4,36.88,33.91,5.4
2023-09-24 00:00:00,35.4,36.88,33.91,5.4
2023-09-25 00:00:00,35.82,37.31,34.6,5.4
2023-09-26 00:00:00,35.82,37.31,34.6,5.4
2023-09-27 00:00:00,35.82,37.31,34.6,5.4
2023-09-28 00:00:00,35.82,37.31,34.6,5.4
2023-09-29 00:00:00,35.82,37.31,34.6,5.4
2023-09-30 00:00:00,35.82,37.31,34.6,5.4
2023-10-01 00:00:00,35.82,37.31,34.6,5.4
2023-10-02 00:00:00,35.12,36.62,34.42,5.4
2023-10-03 00:00:00,35.12,36.62,34.42,5.4
2023-10-04 00:00:00,35.12,36.62,34.42,5.4
2023-10-05 00:00:00,35.12,36.62,34.42,5.4
2023-10-06 00:00:00,35.12,36.62,34.42,5.4
2023-10-07 00:00:00,35.12,36.62,34.42,5.4
2023-10-08 00:00:00,35.12,36.62,34.42,5.4
2023-10-09 00:00:00,34.16,35.66,33.96,5.4
2023-10-10 00:00:00,34.16,35.66,33.96,5.4
2023-10-11 00:00:00,34.16,35.66,33.96,5.4
2023-10-12 00:00:00,34.16,35.66,33.96,5.4
2023-10-13 00:00:00,34.16,35.66,33.96,5.4
2023-10-14 00:00:00,34.16,35.66,33.96,5.4
2023-10-15 00:00:00,34.16,35.66,33.96,5.4
2023-10-16 00:00:00,34.25,35.75,33.99,5.4
2023-10-17 00:00:00,34.25,35.75,33.99,5.4
2023-10-18 00:00:00,34.25,35.75,33.99,5.4
2023-10-19 00:00:00,34.25,35.75,33.99,5.4
2023-10-20 00:00:00,34.25,35.75,33.99,5.4
2023-10-21 00:00:00,34.25,35.75,33.99,5.4
2023-10-22 00:00:00,34.25,35.75,33.99,5.4
2023-10-23 00:00:00,33.83,35.33,33.41,5.4
2023-10-24 00:00:00,33.83,35.33,33.41,5.4
2023-10-25 00:00:00,33.83,35.33,33.41,5.4
2023-10-26 00:00:00,33.83,35.33,33.41,5.4
2023-10-27 00:00:00,33.83,35.33,33.41,5.4
2023-10-28 00:00:00,33.83,35.33,33.41,5.4
2023-10-29 00:00:00,33.83,35.33,33.41,5.4
2023-10-30 00:00:00,32.99,34.52,32.8,5.4
2023-10-31 00:00:00,32.99,34.52,32.8,5.4
2023-11-01 00:00:00,32.99,34.52,32.8,5.4
2023-11-02 00:00:00,32.99,34.52,32.8,5.4
2023-11-03 00:00:00,32.99,34.52,32.8,5.4
2023-11-04 00:00:00,32.99,34.52,32.8,5.4
2023-11-05 00:00:00,32.99,34.52,32.8,5.4
2023-11-06 00:00:00,31.28,32.79,32.31,5.4
2023-11-07 00:00:00,31.28,32.79,32.31,5.4
2023-11-08 00:00:00,31.28,32.79,32.31,5.4
2023-11-09 00:00:00,31.28,32.79,32.31,5.4
2023-11-10 00:00:00,31.28,32.79,32.31,5.4
2023-11-11 00:00:00,31.28,32.79,32.31,5.4
2023-11-12 00:00:00,31.28,32.79,32.31,5.4
2023-11-13 00:00:00,29.85,31.34,31.61,5.4
2023-11-14 00:00:00,29.85,31.34,31.61,5.4
2023-11-15 00:00:00,29.85,31.34,31.61,5.4
2023-11-16 00:00:00,29.85,31.34,31.61,5.4
2023-11-17 00:00:00,29.85,31.34,31.61,5.4
2023-11-18 00:00:00,29.85,31.34,31.61,5.4
2023-11-19 00:00:00,29.85,31.34,31.61,5.4
2023-11-20 00:00:00,28.52,29.99,30.58,5.4
2023-11-21 00:00:00,28.52,29.99,30.58,5.4
2023-11-22 00:00:00,28.52,29.99,30.58,5.4
2023-11-23 00:00:00,28.52,29.99,30.58,5.4
2023-11-24 00:00:00,28.52,29.99,30.58,5.4
2023-11-25 00:00:00,28.52,29.99,30.58,5.4
2023-11-26 00:00:00,28.52,29.99,30.58,5.4
2023-11-27 00:00:00,28.49,29.98,29.97,5.4
2023-11-28 00:00:00,28.49,29.98,29.97,5.4
2023-11-29 00:00:00,28.49,29.98,29.97,5.4
2023-11-30 00:00:00,28.49,29.98,29.97,5.4
2023-12-01 00:00:00,28.49,29.98,29.97,5.4
2023-12-02 00:00:00,28.49,29.98,29.97,5.4
2023-12-03 00:00:00,28.49,29.98,29.97,5.4
2023-12-04 00:00:00,28.49,29.98,29.97,5.4
2023-12-05 00:00:00,28.49,29.98,29.97,5.4
2023-12-06 00:00:00,28.49,29.98,29.97,5.4
2023-12-07 00:00:00,28.49,29.98,29.97,5.4
2023-12-08 00:00:00,28.49,29.98,29.97,5.4
2023-12-09 00:00:00,28.49,29.98,29.97,5.4
2023-12-10 00:00:00,28.49,29.98,29.97,5.4
2023-12-11 00:00:00,27.65,29.13,29.11,5.4
2023-12-12 00:00:00,27.65,29.13,29.11,5.4
2023-12-13 00:00:00,27.65,29.13,29.11,5.4
2023-12-14 00:00:00,27.65,29.13,29.11,5.4
2023-12-15 00:00:00,27.65,29.13,29.11,5.4
2023-12-16 00:00:00,27.65,29.13,29.11,5.4
2023-12-17 00:00:00,27.65,29.13,29.11,5.4
2023-12-18 00:00:00,27.15,28.65,28.62,4.6
2023-12-19 00:00:00,27.15,28.65,28.62,4.6
2023-12-20 00:00:00,27.15,28.65,28.62,4.6
2023-12-21 00:00:00,27.15,28.65,28.62,4.6
2023-12-22 00:00:00,27.15,28.65,28.62,4.6
2023-12-23 00:00:00,27.15,28.65,28.62,4.6
2023-12-24 00:00:00,27.15,28.65,28.62,4.6
2023-12-25 00:00:00,27.15,28.65,28.62,4.6
2023-12-26 00:00:00,27.15,28.65,28.62,4.6
2023-12-27 00:00:00,28.95,30.44,29.47,4.6
2023-12-28 00:00:00,28.95,30.44,29.47,4.6
2023-12-29 00:00:00,28.95,30.44,29.47,4.6
2023-12-30 00:00:00,28.95,30.44,29.47,4.6
2023-12-31 00:00:00,28.95,30.44,29.47,4.6
2022-01-01 00:00:00,27.91,28.69,24.51,4.88
2022-01-02 00:00:00,27.91,28.69,24.51,4.88
2022-01-03 00:00:00,27.99,28.79,24.6,4.88
2022-01-04 00:00:00,27.99,28.79,24.6,4.88
2022-01-05 00:00:00,27.99,28.79,24.6,4.88
2022-01-06 00:00:00,27.99,28.79,24.6,4.88
2022-01-07 00:00:00,27.99,28.79,24.6,4.88
2022-01-08 00:00:00,27.99,28.79,24.6,4.88
2022-01-09 00:00:00,27.99,28.79,24.6,4.88
2022-01-10 00:00:00,28.85,29.65,25.46,4.88
2022-01-11 00:00:00,28.85,29.65,25.46,4.88
2022-01-12 00:00:00,28.85,29.65,25.46,4.88
2022-01-13 00:00:00,28.85,29.65,25.46,4.88
2022-01-14 00:00:00,28.85,29.65,25.46,4.88
2022-01-15 00:00:00,28.85,29.65,25.46,4.88
2022-01-16 00:00:00,28.85,29.65,25.46,4.88
2022-01-17 00:00:00,29.69,30.49,26.49,4.88
2022-01-18 00:00:00,29.69,30.49,26.49,4.88
2022-01-19 00:00:00,29.69,30.49,26.49,4.88
2022-01-20 00:00:00,29.69,30.49,26.49,4.88
2022-01-21 00:00:00,29.69,30.49,26.49,4.88
